State,City,Date Local,NO2 Mean,NO2 1st Max Value,NO2 1st Max Hour,NO2 AQI,O3 Mean,O3 1st Max Value,O3 1st Max Hour,O3 AQI,SO2 Mean,SO2 1st Max Value,SO2 1st Max Hour,SO2 AQI,CO Mean,CO 1st Max Value,CO 1st Max Hour,CO AQI,Latitude,Longitude
North Carolina,Raleigh,17/11/2015,8.83913,16.4,0,15,0.027708,0.041,10,38,0.717391,1.7,7,1.0,0.6,0.9,0.0,10.0,35.2145629,-79.8912675
North Carolina,Raleigh,18/11/2015,2.647826,5.9,7,5,0.030292,0.036,10,33,0.008696,0.1,0,0.0,0.216667,0.3,0.0,3.0,35.2145629,-79.8912675
North Carolina,Raleigh,19/11/2015,6.465217,16.0,18,15,0.019958,0.027,7,25,0.030435,0.2,18,0.0,0.25,0.4,19.0,5.0,35.2145629,-79.8912675
North Carolina,Raleigh,20/11/2015,6.469565,21.2,19,20,0.02475,0.036,9,33,0.326087,1.1,9,1.0,0.216667,0.4,0.0,5.0,35.2145629,-79.8912675
North Carolina,Raleigh,21/11/2015,11.043478,27.4,18,25,0.017667,0.034,9,31,0.534783,1.2,10,1.0,0.270833,0.5,22.0,6.0,35.2145629,-79.8912675
North Carolina,Raleigh,22/11/2015,4.991304,21.3,0,20,0.0245,0.028,21,26,0.208696,0.6,23,0.0,0.308333,0.6,0.0,7.0,35.2145629,-79.8912675
North Carolina,Raleigh,23/11/2015,9.986957,30.2,18,28,0.019042,0.036,9,33,1.234783,3.4,23,4.0,0.283333,0.9,23.0,10.0,35.2145629,-79.8912675
North Carolina,Raleigh,24/11/2015,17.3,31.3,18,29,0.015542,0.035,9,32,1.719048,4.5,19,6.0,0.608333,1.1,2.0,13.0,35.2145629,-79.8912675
North Carolina,Raleigh,25/11/2015,10.152174,21.8,22,20,0.020917,0.039,10,36,0.991304,2.6,6,3.0,0.645833,1.3,1.0,15.0,35.2145629,-79.8912675
North Carolina,Raleigh,26/11/2015,5.804348,20.9,22,19,0.023417,0.038,10,35,0.169565,0.5,6,0.0,0.245833,0.4,23.0,5.0,35.2145629,-79.8912675
North Carolina,Raleigh,27/11/2015,10.217391,28.1,19,26,0.0155,0.034,9,31,0.186957,1.2,23,1.0,0.333333,0.6,23.0,7.0,35.2145629,-79.8912675
North Carolina,Raleigh,28/11/2015,12.482609,29.6,17,27,0.010417,0.031,9,29,0.904348,2.0,0,3.0,0.675,1.1,23.0,13.0,35.2145629,-79.8912675
North Carolina,Raleigh,29/11/2015,8.030435,21.1,17,20,0.018625,0.035,10,32,0.482609,1.3,7,1.0,0.658333,1.2,1.0,14.0,35.2145629,-79.8912675
North Carolina,Raleigh,30/11/2015,4.66087,7.5,15,7,0.0085,0.011,7,10,0.0,0.0,0,0.0,0.229167,0.3,0.0,3.0,35.2145629,-79.8912675
North Carolina,Raleigh,01/12/2015,7.469565,11.3,17,10,0.001958,0.006,0,6,0.252174,0.9,17,0.0,0.327778,0.5,18.0,6.0,35.2145629,-79.8912675
North Carolina,Raleigh,02/12/2015,7.495652,10.4,14,9,0.013125,0.024,18,22,0.06087,0.4,6,0.0,0.35,0.4,0.0,5.0,35.2145629,-79.8912675
North Carolina,Raleigh,03/12/2015,3.834783,10.4,18,9,0.022417,0.026,5,24,0.304348,0.8,15,0.0,0.2,0.2,0.0,2.0,35.2145629,-79.8912675
North Carolina,Raleigh,04/12/2015,10.178261,27.4,18,25,0.015042,0.03,9,28,0.447826,1.2,19,1.0,0.241667,0.5,23.0,6.0,35.2145629,-79.8912675
North Carolina,Raleigh,05/12/2015,8.026087,17.1,0,16,0.01825,0.028,10,26,0.769565,1.9,12,1.0,0.304167,0.5,0.0,6.0,35.2145629,-79.8912675
North Carolina,Raleigh,06/12/2015,9.956522,29.7,18,27,0.013333,0.031,9,29,0.391304,1.6,20,1.0,0.345833,0.7,23.0,8.0,35.2145629,-79.8912675
North Carolina,Raleigh,07/12/2015,16.7,22.8,12,21,0.00525,0.008,9,7,0.656522,1.2,7,1.0,0.591667,0.8,1.0,9.0,35.2145629,-79.8912675
North Carolina,Raleigh,08/12/2015,9.468421,15.3,19,14,0.010167,0.016,9,15,0.213043,0.8,8,0.0,0.36875,0.5,0.0,6.0,35.2145629,-79.8912675
North Carolina,Raleigh,09/12/2015,12.034783,25.2,21,24,0.012708,0.03,10,28,0.286957,0.7,12,0.0,0.3125,0.4,10.0,5.0,35.2145629,-79.8912675
North Carolina,Raleigh,10/12/2015,13.547826,28.3,19,26,0.019042,0.034,10,31,0.508696,1.3,6,1.0,0.433333,0.5,0.0,6.0,35.2145629,-79.8912675
North Carolina,Raleigh,11/12/2015,14.234783,31.9,20,29,0.016792,0.034,9,31,0.313043,0.8,22,0.0,0.3625,0.6,23.0,7.0,35.2145629,-79.8912675
North Carolina,Raleigh,12/12/2015,12.93913,29.1,17,27,0.009333,0.026,9,24,0.5,2.0,22,3.0,0.470833,0.9,23.0,10.0,35.2145629,-79.8912675
North Carolina,Raleigh,13/12/2015,9.786957,20.4,20,19,0.01575,0.027,10,25,0.773913,2.6,2,3.0,0.75,1.2,2.0,14.0,35.2145629,-79.8912675
North Carolina,Raleigh,14/12/2015,4.16087,9.7,7,8,0.022583,0.027,21,25,0.03913,0.3,10,0.0,0.225,0.4,0.0,5.0,35.2145629,-79.8912675
North Carolina,Raleigh,15/12/2015,11.304348,32.1,18,30,0.015083,0.031,9,29,0.930435,4.8,20,6.0,0.3125,1.1,23.0,13.0,35.2145629,-79.8912675
North Carolina,Raleigh,16/12/2015,7.878261,16.5,0,15,0.010875,0.017,9,16,0.365217,2.3,0,3.0,0.441667,1.2,0.0,14.0,35.2145629,-79.8912675
North Carolina,Raleigh,17/12/2015,10.947826,17.1,18,16,0.003,0.007,0,6,0.286957,1.1,17,1.0,0.316667,0.5,20.0,6.0,35.2145629,-79.8912675
North Carolina,Raleigh,18/12/2015,4.4,9.0,8,8,0.022583,0.029,20,27,0.113043,0.6,10,0.0,0.233333,0.5,0.0,6.0,35.2145629,-79.8912675
North Carolina,Raleigh,19/12/2015,11.36087,27.9,19,25,0.019042,0.033,9,31,0.330435,0.8,18,0.0,0.2,0.4,22.0,5.0,35.2145629,-79.8912675
North Carolina,Raleigh,20/12/2015,13.826087,25.6,20,24,0.013083,0.032,9,30,0.643478,1.3,8,1.0,0.358333,0.6,23.0,7.0,35.2145629,-79.8912675
North Carolina,Raleigh,21/12/2015,20.317391,27.4,17,25,0.00225,0.006,8,6,1.326087,3.7,9,4.0,0.658333,0.7,1.0,8.0,35.2145629,-79.8912675
North Carolina,Raleigh,22/12/2015,11.947368,18.0,19,17,0.011,0.019,10,18,0.2,1.1,2,1.0,0.455556,0.7,1.0,8.0,35.2145629,-79.8912675
North Carolina,Raleigh,23/12/2015,3.873913,7.1,7,7,0.018083,0.024,21,22,0.0,0.0,0,0.0,0.220833,0.4,0.0,5.0,35.2145629,-79.8912675
North Carolina,Raleigh,24/12/2015,2.617391,5.1,17,5,0.018583,0.022,0,20,0.0,0.0,0,0.0,0.154167,0.2,0.0,2.0,35.2145629,-79.8912675
North Carolina,Raleigh,25/12/2015,2.869565,6.3,23,6,0.013208,0.018,9,17,0.0,0.0,0,0.0,0.175,0.2,0.0,2.0,35.2145629,-79.8912675
North Carolina,Raleigh,26/12/2015,5.669565,13.0,18,12,0.007875,0.013,10,12,0.030435,0.2,18,0.0,0.229167,0.4,22.0,5.0,35.2145629,-79.8912675
North Carolina,Raleigh,27/12/2015,3.830435,14.7,18,13,0.019417,0.026,9,24,0.004348,0.1,18,0.0,0.195833,0.4,0.0,5.0,35.2145629,-79.8912675
North Carolina,Raleigh,28/12/2015,2.96087,8.5,7,8,0.015375,0.021,18,19,0.004348,0.1,11,0.0,0.2,0.2,0.0,2.0,35.2145629,-79.8912675
North Carolina,Raleigh,29/12/2015,5.847826,12.5,8,11,0.012333,0.022,10,20,0.03913,0.4,8,0.0,0.25,0.3,9.0,3.0,35.2145629,-79.8912675
North Carolina,Raleigh,30/12/2015,6.978261,13.1,17,12,0.014167,0.024,20,22,0.017391,0.2,11,0.0,0.291667,0.3,0.0,3.0,35.2145629,-79.8912675
North Carolina,Raleigh,31/12/2015,5.556522,13.0,9,12,0.015526,0.02,0,19,-0.004348,0.0,0,0.0,0.225,0.3,13.0,3.0,35.2145629,-79.8912675
North Dakota,Not in a city,01/01/2015,2.991667,16.7,23,15,0.027417,0.034,9,31,0.3625,0.6,3,0.0,0.121053,0.2,20.0,2.0,47.4678819,-100.3022655
North Dakota,Not in a city,02/01/2015,4.933333,8.9,19,8,0.020542,0.024,20,22,0.35,0.4,0,0.0,0.2,0.2,0.0,2.0,47.4678819,-100.3022655
North Dakota,Not in a city,03/01/2015,2.370833,5.8,3,5,0.030792,0.033,8,31,0.320833,0.5,2,0.0,0.195833,0.2,0.0,2.0,47.4678819,-100.3022655
North Dakota,Not in a city,04/01/2015,0.954167,1.7,21,1,0.028333,0.03,0,28,0.458333,0.9,21,0.0,0.129167,0.2,17.0,2.0,47.4678819,-100.3022655
North Dakota,Not in a city,05/01/2015,5.179167,14.2,19,13,0.021083,0.024,0,22,0.7125,1.3,11,1.0,0.2,0.2,0.0,2.0,47.4678819,-100.3022655
North Dakota,Not in a city,06/01/2015,2.341667,4.2,1,4,0.028708,0.031,20,29,0.745833,1.5,4,1.0,0.195833,0.2,0.0,2.0,47.4678819,-100.3022655
North Dakota,Not in a city,07/01/2015,2.175,5.7,23,5,0.0285,0.031,9,29,0.495833,0.7,20,0.0,0.1,0.1,0.0,1.0,47.4678819,-100.3022655
North Dakota,Not in a city,08/01/2015,2.7625,6.6,0,6,0.032792,0.035,13,32,0.5,0.8,5,0.0,0.158333,0.2,1.0,2.0,47.4678819,-100.3022655
North Dakota,Not in a city,09/01/2015,2.483333,7.6,23,7,0.029333,0.034,0,31,0.495833,0.8,16,0.0,0.1,0.1,0.0,1.0,47.4678819,-100.3022655
North Dakota,Not in a city,10/01/2015,7.3625,18.9,7,17,0.023667,0.028,23,26,0.604167,1.1,15,1.0,0.175,0.2,6.0,2.0,47.4678819,-100.3022655
North Dakota,Not in a city,11/01/2015,3.566667,10.1,9,9,0.02825,0.029,12,27,0.804167,1.8,17,1.0,0.183333,0.2,0.0,2.0,47.4678819,-100.3022655
North Dakota,Not in a city,12/01/2015,10.985714,32.3,19,30,0.016412,0.023,0,21,0.428571,0.7,10,0.0,0.205556,0.3,20.0,3.0,47.4678819,-100.3022655
North Dakota,Not in a city,13/01/2015,9.358333,15.2,0,14,0.018333,0.022,9,20,0.391667,1.0,15,1.0,0.2,0.2,0.0,2.0,47.4678819,-100.3022655
North Dakota,Not in a city,14/01/2015,8.558333,17.4,9,16,0.019167,0.025,23,23,0.270833,0.5,11,0.0,0.2,0.2,0.0,2.0,47.4678819,-100.3022655
North Dakota,Not in a city,15/01/2015,4.204167,10.7,16,9,0.025958,0.028,8,26,0.283333,0.8,14,0.0,0.166667,0.2,0.0,2.0,47.4678819,-100.3022655
North Dakota,Not in a city,16/01/2015,5.133333,11.7,9,10,0.023125,0.027,0,25,0.0875,0.6,11,0.0,0.191667,0.2,0.0,2.0,47.4678819,-100.3022655
North Dakota,Not in a city,17/01/2015,2.741667,5.7,4,5,0.0295,0.034,14,31,0.066667,0.3,18,0.0,0.2,0.2,0.0,2.0,47.4678819,-100.3022655
North Dakota,Not in a city,18/01/2015,4.933333,18.1,20,17,0.022375,0.028,10,26,0.033333,0.1,0,0.0,0.2,0.2,0.0,2.0,47.4678819,-100.3022655
North Dakota,Not in a city,19/01/2015,6.379167,12.8,0,11,0.017417,0.023,0,21,0.0625,0.5,2,0.0,0.104167,0.2,0.0,2.0,47.4678819,-100.3022655
North Dakota,Not in a city,20/01/2015,6.366667,8.8,18,8,0.020125,0.031,21,29,0.0,0.0,0,0.0,0.195833,0.2,1.0,2.0,47.4678819,-100.3022655
North Dakota,Not in a city,21/01/2015,4.858333,22.0,23,21,0.0215,0.03,0,28,0.029167,0.1,13,0.0,0.191667,0.2,0.0,2.0,47.4678819,-100.3022655
North Dakota,Not in a city,22/01/2015,5.854167,17.6,0,16,0.024625,0.029,12,27,0.0125,0.2,0,0.0,0.2,0.2,0.0,2.0,47.4678819,-100.3022655
North Dakota,Not in a city,23/01/2015,2.608333,4.5,17,4,0.0195,0.025,9,23,0.0,0.0,0,0.0,0.116667,0.2,0.0,2.0,47.4678819,-100.3022655
North Dakota,Not in a city,24/01/2015,5.325,13.5,2,12,0.017,0.025,20,23,0.0,0.0,0,0.0,0.170833,0.2,1.0,2.0,47.4678819,-100.3022655
North Dakota,Not in a city,25/01/2015,2.491667,7.1,18,7,0.0225,0.026,10,24,0.0,0.0,0,0.0,0.133333,0.2,16.0,2.0,47.4678819,-100.3022655
North Dakota,Not in a city,26/01/2015,3.619048,15.2,23,14,0.020722,0.024,13,22,0.0,0.0,0,0.0,0.155556,0.2,0.0,2.0,47.4678819,-100.3022655
North Dakota,Not in a city,27/01/2015,3.725,9.2,4,8,0.022792,0.025,8,23,0.020833,0.2,3,0.0,0.2,0.2,0.0,2.0,47.4678819,-100.3022655
North Dakota,Not in a city,28/01/2015,3.983333,5.5,16,5,0.015833,0.023,23,21,0.0,0.0,0,0.0,0.2,0.2,0.0,2.0,47.4678819,-100.3022655
North Dakota,Not in a city,29/01/2015,2.304167,5.9,18,5,0.025792,0.029,9,27,0.016667,0.1,10,0.0,0.133333,0.2,0.0,2.0,47.4678819,-100.3022655
North Dakota,Not in a city,30/01/2015,5.920833,18.4,18,17,0.016958,0.022,0,20,0.125,0.5,1,0.0,0.1875,0.2,3.0,2.0,47.4678819,-100.3022655
North Dakota,Not in a city,31/01/2015,1.583333,3.9,4,3,0.029042,0.032,9,30,0.0875,0.1,0,0.0,0.2,0.2,0.0,2.0,47.4678819,-100.3022655
North Dakota,Not in a city,01/02/2015,4.241667,18.7,23,17,0.023583,0.032,8,30,0.145833,0.3,16,0.0,0.116667,0.2,20.0,2.0,47.4678819,-100.3022655
North Dakota,Not in a city,02/02/2015,5.220833,9.4,2,8,0.019833,0.027,10,25,0.208333,0.4,20,0.0,0.2,0.2,0.0,2.0,47.4678819,-100.3022655
North Dakota,Not in a city,03/02/2015,6.695833,18.5,8,17,0.019917,0.028,23,26,0.204167,0.3,8,0.0,0.2,0.2,0.0,2.0,47.4678819,-100.3022655
North Dakota,Not in a city,04/02/2015,3.875,18.6,20,17,0.026208,0.031,10,29,0.225,0.3,9,0.0,0.2,0.2,0.0,2.0,47.4678819,-100.3022655
North Dakota,Not in a city,05/02/2015,8.058333,18.6,23,17,0.019417,0.028,9,26,0.2625,0.4,5,0.0,0.2,0.2,0.0,2.0,47.4678819,-100.3022655
North Dakota,Not in a city,06/02/2015,9.2875,22.5,18,21,0.020708,0.03,8,28,0.2875,0.8,16,0.0,0.2,0.2,0.0,2.0,47.4678819,-100.3022655
North Dakota,Not in a city,07/02/2015,7.316667,12.0,21,11,0.020458,0.026,9,24,0.141667,0.3,9,0.0,0.2,0.2,0.0,2.0,47.4678819,-100.3022655
North Dakota,Not in a city,08/02/2015,3.045833,5.9,0,5,0.023958,0.026,4,24,0.1,0.1,0,0.0,0.2,0.2,0.0,2.0,47.4678819,-100.3022655
North Dakota,Not in a city,09/02/2015,5.4625,13.0,20,12,0.015417,0.02,6,19,0.129167,0.3,6,0.0,0.2,0.2,0.0,2.0,47.4678819,-100.3022655
North Dakota,Not in a city,10/02/2015,6.125,11.6,2,10,0.023042,0.03,22,28,0.1625,0.5,3,0.0,0.2,0.2,0.0,2.0,47.4678819,-100.3022655
North Dakota,Not in a city,11/02/2015,1.529167,4.3,20,4,0.031708,0.033,11,31,0.304167,1.0,19,1.0,0.2,0.2,0.0,2.0,47.4678819,-100.3022655
North Dakota,Not in a city,12/02/2015,6.380952,17.1,7,16,0.025471,0.03,14,28,0.572727,1.2,9,1.0,0.2,0.2,0.0,2.0,47.4678819,-100.3022655
North Dakota,Not in a city,13/02/2015,3.233333,6.4,20,6,0.029083,0.031,9,29,0.241667,0.3,0,0.0,0.2,0.2,0.0,2.0,47.4678819,-100.3022655
North Dakota,Not in a city,14/02/2015,1.304167,2.2,17,2,0.029167,0.03,0,28,0.320833,0.5,6,0.0,0.2,0.2,0.0,2.0,47.4678819,-100.3022655
North Dakota,Not in a city,15/02/2015,3.7875,9.2,1,8,0.025625,0.028,2,26,0.383333,1.9,3,1.0,0.2,0.2,0.0,2.0,47.4678819,-100.3022655
North Dakota,Not in a city,16/02/2015,2.383333,5.9,0,5,0.032958,0.035,21,32,0.404167,0.8,3,0.0,0.2,0.2,0.0,2.0,47.4678819,-100.3022655
North Dakota,Not in a city,17/02/2015,1.508333,4.8,0,4,0.035708,0.038,13,35,0.229167,0.4,11,0.0,0.2,0.2,0.0,2.0,47.4678819,-100.3022655
North Dakota,Not in a city,18/02/2015,3.316667,20.6,23,19,0.025708,0.034,0,31,0.233333,0.3,11,0.0,0.2,0.2,0.0,2.0,47.4678819,-100.3022655
North Dakota,Not in a city,19/02/2015,16.2375,46.1,5,43,0.022125,0.033,11,31,0.483333,1.2,5,1.0,0.320833,0.5,7.0,6.0,47.4678819,-100.3022655
North Dakota,Not in a city,20/02/2015,5.7,14.3,9,13,0.028333,0.036,13,33,0.275,0.4,9,0.0,0.2,0.2,0.0,2.0,47.4678819,-100.3022655
North Dakota,Not in a city,21/02/2015,2.404167,9.3,20,8,0.032917,0.035,9,32,0.766667,1.7,14,1.0,0.2,0.2,0.0,2.0,47.4678819,-100.3022655
North Dakota,Not in a city,22/02/2015,2.966667,28.5,21,26,0.025667,0.029,0,27,0.35,0.9,1,0.0,0.2,0.2,0.0,2.0,47.4678819,-100.3022655
North Dakota,Not in a city,23/02/2015,3.2,7.1,7,7,0.033471,0.04,22,37,0.342857,0.6,14,0.0,0.2,0.2,0.0,2.0,47.4678819,-100.3022655
North Dakota,Not in a city,24/02/2015,2.083333,9.6,18,8,0.037417,0.04,0,37,0.2125,0.4,0,0.0,0.2,0.2,0.0,2.0,47.4678819,-100.3022655
North Dakota,Not in a city,25/02/2015,2.945833,10.7,22,9,0.029542,0.035,0,32,0.279167,0.9,15,0.0,0.2,0.2,0.0,2.0,47.4678819,-100.3022655
North Dakota,Not in a city,26/02/2015,2.108333,5.7,0,5,0.029458,0.035,12,32,0.354167,0.6,16,0.0,0.2,0.2,0.0,2.0,47.4678819,-100.3022655
North Dakota,Not in a city,27/02/2015,6.2625,13.9,20,12,0.0275,0.036,10,33,0.745833,1.9,14,1.0,0.2,0.2,0.0,2.0,47.4678819,-100.3022655
North Dakota,Not in a city,28/02/2015,4.104167,10.5,2,9,0.029292,0.034,15,31,0.383333,1.2,21,1.0,0.2,0.2,0.0,2.0,47.4678819,-100.3022655
North Dakota,Not in a city,01/03/2015,2.770833,6.4,3,6,0.031208,0.037,11,34,0.366667,1.0,11,1.0,0.2,0.2,0.0,2.0,47.4678819,-100.3022655
North Dakota,Not in a city,02/03/2015,6.483333,29.5,7,27,0.027625,0.036,10,33,0.266667,0.5,7,0.0,0.216667,0.3,10.0,3.0,47.4678819,-100.3022655
North Dakota,Not in a city,03/03/2015,1.270833,6.0,3,6,0.033167,0.038,15,35,0.158333,0.2,0,0.0,0.2,0.2,0.0,2.0,47.4678819,-100.3022655
North Dakota,Not in a city,04/03/2015,1.0375,5.1,23,5,0.025708,0.032,0,30,0.2125,0.4,15,0.0,0.2,0.2,0.0,2.0,47.4678819,-100.3022655
North Dakota,Not in a city,05/03/2015,4.5125,9.7,6,8,0.026667,0.034,10,31,0.2625,0.4,10,0.0,0.2,0.2,0.0,2.0,47.4678819,-100.3022655
North Dakota,Not in a city,06/03/2015,3.266667,6.6,2,6,0.034458,0.042,10,39,0.254167,0.4,10,0.0,0.2,0.2,0.0,2.0,47.4678819,-100.3022655
North Dakota,Not in a city,07/03/2015,2.054167,9.2,19,8,0.03275,0.039,9,36,0.204167,0.3,0,0.0,0.191667,0.2,0.0,2.0,47.4678819,-100.3022655
North Dakota,Not in a city,08/03/2015,2.4125,8.9,22,8,0.029,0.039,10,36,0.175,0.3,10,0.0,0.2,0.2,0.0,2.0,47.4678819,-100.3022655
North Dakota,Not in a city,09/03/2015,2.738095,5.5,19,5,0.025235,0.039,12,36,0.138095,0.3,9,0.0,0.2,0.2,0.0,2.0,47.4678819,-100.3022655
North Dakota,Not in a city,10/03/2015,3.275,13.7,4,12,0.024875,0.039,10,36,0.091667,0.2,9,0.0,0.2,0.2,0.0,2.0,47.4678819,-100.3022655
North Dakota,Not in a city,11/03/2015,7.941667,21.4,8,20,0.028083,0.041,10,38,0.3,2.0,20,3.0,0.233333,0.3,7.0,3.0,47.4678819,-100.3022655
North Dakota,Not in a city,12/03/2015,6.5125,19.9,20,18,0.024,0.035,10,32,0.104167,0.3,11,0.0,0.2,0.2,0.0,2.0,47.4678819,-100.3022655
North Dakota,Not in a city,13/03/2015,2.441667,5.0,21,5,0.0235,0.035,11,32,0.020833,0.1,0,0.0,0.2,0.2,0.0,2.0,47.4678819,-100.3022655
North Dakota,Not in a city,14/03/2015,3.416667,8.1,10,8,0.029458,0.04,11,37,0.145833,0.7,10,0.0,0.179167,0.2,0.0,2.0,47.4678819,-100.3022655
North Dakota,Not in a city,15/03/2015,2.683333,5.6,22,5,0.028792,0.038,11,35,0.104167,0.5,18,0.0,0.2,0.2,0.0,2.0,47.4678819,-100.3022655
North Dakota,Not in a city,16/03/2015,5.295833,16.9,21,15,0.022667,0.032,11,30,0.045833,0.2,2,0.0,0.2,0.2,0.0,2.0,47.4678819,-100.3022655
North Dakota,Not in a city,17/03/2015,1.9,6.1,21,6,0.028792,0.042,10,39,0.058333,0.1,8,0.0,0.2,0.2,0.0,2.0,47.4678819,-100.3022655
North Dakota,Not in a city,18/03/2015,6.491667,27.4,6,25,0.027042,0.041,11,38,0.120833,0.8,23,0.0,0.220833,0.3,8.0,3.0,47.4678819,-100.3022655
North Dakota,Not in a city,19/03/2015,4.541667,7.3,6,7,0.022125,0.027,6,25,0.2125,0.7,6,0.0,0.2,0.2,0.0,2.0,47.4678819,-100.3022655
North Dakota,Not in a city,20/03/2015,4.1,7.0,19,7,0.024083,0.035,13,32,0.0375,0.3,20,0.0,0.2,0.2,0.0,2.0,47.4678819,-100.3022655
North Dakota,Not in a city,21/03/2015,2.145833,3.9,0,3,0.026875,0.03,9,28,0.15,0.3,8,0.0,0.1625,0.2,9.0,2.0,47.4678819,-100.3022655
North Dakota,Not in a city,22/03/2015,1.991667,4.3,19,4,0.031625,0.035,9,32,0.1875,0.8,13,0.0,0.2,0.2,0.0,2.0,47.4678819,-100.3022655
North Dakota,Not in a city,23/03/2015,3.379167,6.3,6,6,0.032417,0.034,8,31,0.025,0.1,0,0.0,0.2,0.2,0.0,2.0,47.4678819,-100.3022655
North Dakota,Not in a city,24/03/2015,4.142857,5.2,19,5,0.023529,0.03,0,28,0.0,0.0,0,0.0,0.2,0.2,0.0,2.0,47.4678819,-100.3022655
North Dakota,Not in a city,25/03/2015,1.6875,4.5,22,4,0.029667,0.037,12,34,0.016667,0.4,23,0.0,0.2,0.2,0.0,2.0,47.4678819,-100.3022655
North Dakota,Not in a city,26/03/2015,4.020833,9.4,22,8,0.026458,0.038,10,35,0.091667,0.3,0,0.0,0.2,0.2,0.0,2.0,47.4678819,-100.3022655
North Dakota,Not in a city,27/03/2015,5.279167,20.6,7,19,0.027042,0.038,9,35,0.095833,0.3,7,0.0,0.2,0.2,0.0,2.0,47.4678819,-100.3022655
North Dakota,Not in a city,28/03/2015,4.116667,12.2,2,11,0.03225,0.04,11,37,0.129167,0.8,0,0.0,0.2,0.2,0.0,2.0,47.4678819,-100.3022655
North Dakota,Not in a city,29/03/2015,2.666667,7.5,21,7,0.0285,0.041,11,38,0.004167,0.1,4,0.0,0.170833,0.2,0.0,2.0,47.4678819,-100.3022655
North Dakota,Not in a city,30/03/2015,7.816667,17.5,5,16,0.021542,0.036,11,33,0.333333,2.0,10,3.0,0.204167,0.3,11.0,3.0,47.4678819,-100.3022655
North Dakota,Not in a city,31/03/2015,3.5,8.9,18,8,0.032792,0.042,10,39,0.141667,1.0,17,1.0,0.2,0.2,0.0,2.0,47.4678819,-100.3022655
North Dakota,Not in a city,01/04/2015,3.295833,6.4,10,6,0.032792,0.04,11,37,0.216667,0.8,2,0.0,0.2,0.2,0.0,2.0,47.4678819,-100.3022655
North Dakota,Not in a city,02/04/2015,1.6375,3.1,1,3,0.027917,0.032,21,30,0.0125,0.1,0,0.0,0.2,0.2,0.0,2.0,47.4678819,-100.3022655
North Dakota,Not in a city,03/04/2015,3.579167,16.2,19,15,0.030042,0.039,10,36,0.341667,3.6,19,4.0,0.125,0.2,0.0,2.0,47.4678819,-100.3022655
North Dakota,Not in a city,04/04/2015,2.283333,5.4,4,5,0.03025,0.039,10,36,0.066667,0.1,0,0.0,0.158333,0.2,0.0,2.0,47.4678819,-100.3022655
North Dakota,Not in a city,05/04/2015,1.3125,1.9,18,1,0.035167,0.038,10,35,0.041667,0.1,11,0.0,0.2,0.2,0.0,2.0,47.4678819,-100.3022655
North Dakota,Not in a city,06/04/2015,2.242857,4.2,8,4,0.034813,0.037,13,34,0.090476,0.1,0,0.0,0.2,0.2,0.0,2.0,47.4678819,-100.3022655
North Dakota,Not in a city,07/04/2015,6.104167,12.1,22,11,0.028208,0.034,7,31,0.183333,0.4,8,0.0,0.2,0.2,0.0,2.0,47.4678819,-100.3022655
North Dakota,Not in a city,08/04/2015,6.058333,14.6,7,13,0.025625,0.032,9,30,0.154167,1.0,8,1.0,0.2,0.2,0.0,2.0,47.4678819,-100.3022655
North Dakota,Not in a city,09/04/2015,2.975,5.2,6,5,0.034458,0.047,11,44,0.0875,0.2,11,0.0,0.166667,0.2,0.0,2.0,47.4678819,-100.3022655
North Dakota,Not in a city,10/04/2015,4.966667,30.8,21,28,0.029208,0.043,10,40,0.045833,0.2,21,0.0,0.2,0.2,0.0,2.0,47.4678819,-100.3022655
North Dakota,Not in a city,11/04/2015,5.283333,10.9,0,9,0.035,0.048,11,44,0.129167,0.3,7,0.0,0.2125,0.3,2.0,3.0,47.4678819,-100.3022655
North Dakota,Not in a city,12/04/2015,2.754167,4.8,4,4,0.032292,0.043,11,40,0.05,0.2,14,0.0,0.2,0.2,0.0,2.0,47.4678819,-100.3022655
North Dakota,Not in a city,13/04/2015,3.245833,27.3,23,25,0.029792,0.046,11,43,0.1875,0.9,9,0.0,0.2,0.2,0.0,2.0,47.4678819,-100.3022655
North Dakota,Not in a city,14/04/2015,10.015,27.4,0,25,0.032708,0.046,11,43,0.15,0.4,0,0.0,0.2,0.2,0.0,2.0,47.4678819,-100.3022655
North Dakota,Not in a city,15/04/2015,3.704348,6.2,6,6,0.041375,0.053,10,49,0.2,0.3,9,0.0,0.2,0.2,0.0,2.0,47.4678819,-100.3022655
North Dakota,Not in a city,16/04/2015,6.7375,20.2,6,19,0.0295,0.042,9,39,0.179167,0.4,21,0.0,0.2,0.2,0.0,2.0,47.4678819,-100.3022655
North Dakota,Not in a city,17/04/2015,5.9,17.3,6,16,0.034542,0.053,10,49,0.2,1.0,15,1.0,0.2,0.2,0.0,2.0,47.4678819,-100.3022655
North Dakota,Not in a city,18/04/2015,3.691667,8.3,19,8,0.038,0.049,11,45,0.358333,2.5,20,3.0,0.2,0.2,0.0,2.0,47.4678819,-100.3022655
North Dakota,Not in a city,19/04/2015,1.95,4.8,2,4,0.031375,0.036,8,33,0.004167,0.1,2,0.0,0.2,0.2,0.0,2.0,47.4678819,-100.3022655
North Dakota,Not in a city,20/04/2015,1.109524,3.2,21,3,0.031471,0.034,20,31,0.0,0.0,0,0.0,0.2,0.2,0.0,2.0,47.4678819,-100.3022655
